6356,ABA,40,660
6358,BBC,34,2899
6359,BCB,90,1407
6364,ABC,16,895
6366,ACA,9,5388
6366,CCB,51,7878
6369,BBB,13,1518
6370,BAB,59,4373
6372,CCA,30,7282
6374,BBA,36,1546
6375,ABB,13,1973
6379,BAC,2,11603
6382,AAB,81,1902
6387,CCC,55,6358
6394,BCB,91,1408
6399,ABC,82,905
6400,CAB,13,1279
6401,CCB,76,7881
6404,AAC,68,780
6404,BAA,36,2914
6404,BBC,81,2904
6405,BAB,62,4361
6405,BCC,90,3358
6406,ABA,60,672
6410,ABB,69,1964
6410,BBA,20,1536
6411,ACC,77,11092
6414,BAC,75,11601
6416,CAA,26,1679
6419,BCA,32,7956
6427,CBA,20,7721
6428,CAC,46,227
6438,CCA,10,7269
6439,AAC,26,769
6439,BAA,70,2927
6439,CBC,47,1322
6440,BCC,67,3348
6441,ABA,60,665
6442,CBB,86,5886
6445,ABB,14,1965
6445,BBA,21,1540
6448,ACA,94,5381
6449,BAC,51,11608
6453,AAB,62,1898
6459,CCB,10,7874
6462,AAA,61,2971
6462,CBA,52,7731
6465,BCB,27,1399
6467,ACB,96,980
6467,BAB,39,4358
6472,BBB,84,1514
6472,CAA,79,1698
6473,CCA,92,7278
6474,AAC,76,771
6477,ACC,86,11080
6477,CBB,34,5896
6480,BBA,5,1536
6482,ABB,2,1974
6488,BAC,25,11613
6488,BCA,6,7968
6489,CAB,76,1269
6490,CAC,45,234
6498,BBC,97,2912
6499,BAA,53,2926
6500,CCC,61,6368
6502,BAB,9,4350
6503,BCC,93,3331
6507,BBB,65,1522
6509,AAC,6,761
6509,BCB,93,1397
6510,ABC,24,900
6512,AAA,84,2971
6512,CBB,25,5898
6515,BBA,72,1526
6522,ACB,61,988
6523,BAC,85,11624
6523,BCA,25,7949
6524,ACC,90,11082
6524,CAB,91,1279
6531,AAB,17,1891
6534,BAA,14,2917
6535,CCC,8,6359
6537,BAB,46,4338
6538,BBC,65,2921
6538,BCC,97,3322
6542,BBB,16,1525
6544,AAC,55,765
6545,ABA,83,674
6545,ABC,76,902
6546,CBC,7,1332
6549,ABB,69,1978
6551,CAC,53,241
6553,ACA,85,5385
6558,BCA,1,7946
6559,CBA,13,7742
6566,AAB,87,1890
6566,CCA,100,7269
6572,CCB,18,7859
6576,BAC,27,11614
6582,CAB,51,1272
6583,ACB,81,990
6584,ABB,71,1993
6585,BCB,38,1405
6586,CAC,59,251
6587,CBC,89,1324
6588,ACA,88,5391
6592,BAA,83,2928
6592,CAA,59,1714
6595,ACC,77,11084
6596,ABA,81,664
6600,AAA,85,2972
6612,CBA,21,7736
6616,BAB,46,4333
6617,CBB,74,5901
6621,BCC,23,3311
6622,CBC,59,1318
6622,CCC,76,6367
6623,BBA,50,1522
6623,BCB,13,1396
6629,ABB,93,1976
6631,BBB,64,1533
6634,CAC,90,239
6635,AAA,75,2965
6635,ABC,50,906
6636,AAB,35,1896
6651,AAC,65,757
6654,BAA,14,2935
6656,ACA,72,5395
6656,BBC,32,2911
6657,CBC,51,1325
6662,BCC,94,3319
6664,CCB,57,7849
6668,CAB,25,1279
6668,CCC,93,6374
6673,ABA,97,665
6673,BCA,95,7945
6675,CAA,71,1715
6677,BAB,75,4338
6679,ACB,74,996
6679,CCA,9,7259
6685,BAC,51,11600
6689,BAA,3,2949
6696,ACC,27,11078
6698,BBB,58,1524
6699,BCB,75,1394
6700,CBB,39,5890
6707,ABB,65,1965
6707,CBA,91,7719
6710,ACA,39,5389
6712,BAB,92,4326
6714,ABA,85,676
6716,CBC,41,1335
6717,CCC,48,6382
6718,ABC,21,905
6728,ACB,30,978
6730,BAA,47,2953
6730,BBC,61,2901
6731,AAB,3,1904
6734,BBA,21,1534
6734,BCB,84,1391
6740,AAA,11,2970
6745,ACA,26,5377
6747,CCA,80,7262
6749,ABA,68,688
6750,CAC,95,242
6751,CBC,41,1331
6752,CCC,77,6371
6755,BCC,33,3324
6761,CAB,57,1277
6763,ACB,75,971
6767,CAA,17,1697
6768,BBB,27,1524
6769,BBA,27,1539
6769,CCB,54,7844
6771,AAC,44,739
6772,ABB,87,1981
6772,BAB,15,4323
6774,BCA,71,7950
6775,AAA,85,2973
6775,BBC,36,2907
6777,ACC,19,11072
6780,ACA,35,5387
6781,ABC,33,895
6782,CCA,7,7262
6783,BAC,92,11602
6793,CCC,90,6374
6796,CAB,47,1267
6797,CAC,73,253
6798,ACB,91,955
6802,CBA,82,7732
6804,CCB,75,7861
6805,BCC,85,3325
6806,BBA,87,1527
6809,CBB,93,5877
6810,AAA,3,2981
6810,BBC,89,2905
6812,ACC,60,11073
6815,ACA,45,5381
6816,ABC,27,908
6816,CBC,78,1327
6823,AAB,25,1899
6828,CCC,77,6381
6833,BCB,69,1393
6840,BCC,11,3326
6841,ABA,54,677
6845,AAA,39,2990
6846,CCA,83,7260
6847,ACC,27,11083
6850,BAA,57,2962
6851,ABC,68,921
6851,BAB,52,4323
6862,CAA,4,1696
6862,CAC,65,245
6863,ACB,87,959
6864,AAC,33,721
6867,BAC,12,11596
6868,CCB,1,7854
6872,BCA,99,7954
6881,CCA,68,7251
6882,ACA,24,5381
6882,ACC,53,11077
6882,BBB,76,1531
6883,BBC,86,2901
6886,ABC,67,939
6886,BAB,48,4319
6889,BAA,83,2962
6892,ABB,97,1966
6893,CAB,4,1271
6896,BBA,60,1527
6897,CAA,55,1693
6897,CAC,83,232
6900,AAB,47,1886
6902,BAC,18,11602
6902,CBA,12,7740
6913,BCA,96,7970
6915,CBB,86,5878
6916,CBC,68,1325
6921,BAB,13,4321
6924,CCB,97,7846
6924,CCC,29,6372
6927,ABC,54,933
6929,BCB,62,1400
6931,BCC,98,3310
6932,CAA,63,1681
6932,CAC,92,246
6933,AAC,33,709
6937,CBA,1,7750
6943,BBB,14,1527
6945,ABA,98,663
6947,BAA,49,2957
6948,ACB,23,964
6957,CBC,61,1327
6960,CCC,43,6362
6962,AAA,95,3000
6963,ACA,20,5381
6967,CAA,24,1686
6968,CAC,67,243
6971,BAB,37,4318
6973,CAB,66,1273
6973,CBA,19,7738
6975,BCA,6,7970
6982,ACC,90,11084
6983,CCA,5,7250
6985,BBC,82,2905
6993,AAB,2,1883
6996,BCB,61,1409
6998,ACA,44,5386
7000,BAC,36,11612
7001,BCC,75,3310
7003,CAC,86,229
7005,ABB,28,1965
7005,BBB,89,1532
7006,BBA,40,1538
7012,AAC,21,694
7012,CCC,3,6361
7013,ABA,14,679
7014,AAA,42,2987
7014,CBB,83,5871
7019,ACC,63,11076
7026,CAB,61,1266
7026,CCB,22,7859
7036,BCC,63,3325
7037,CBC,82,1326
7040,ABB,45,1980
7041,ABC,100,947
7042,BBC,15,2913
7052,AAB,72,1872
7057,BAA,31,2963
7063,ACB,59,961
7063,CBA,46,7731
7067,CAA,51,1698
7069,BCA,84,7981
7072,CBC,20,1318
7075,ABB,10,1979
7075,CCB,78,7861
7077,BBC,53,2925
7086,BAB,12,4320
7086,CCA,26,7233
7095,BCB,96,1413
7096,CAC,20,241
7100,BAC,25,11613
7101,BBB,92,1539
7102,ACA,30,5401
7103,AAC,27,681
7105,BBA,61,1545
7108,CBB,73,5869
7110,ABB,27,1966
7110,CCB,36,7844
7112,BAA,1,2969
7112,CAB,70,1274
7118,AAB,63,1860
7121,ABA,67,692
7122,ACC,40,11062
7124,AAA,86,2976
7124,CAA,33,1705
7125,CCC,98,6359
7128,ACB,64,955
7129,CBC,64,1324
7130,ABC,50,949
7131,CAC,69,227
7135,BCC,25,3324
7137,ACA,69,5394
7142,BBA,46,1540
7145,CCB,56,7848
7147,CAB,37,1275
7151,CCA,90,7219
7152,CBA,57,7731
7156,ABA,4,698
7158,ACC,49,11053
7164,ABB,6,1959
7166,CAC,99,222
7166,CCC,34,6352
7168,CBC,5,1332
7171,AAC,51,681
7171,BAB,63,4308
7176,ABC,83,968
7178,ACA,8,5393
7179,ACB,24,940
7180,CCB,99,7839
7182,BCA,1,7986
7183,CAA,20,1707
7185,BAA,1,2977
7186,BBC,31,2926
7188,AAB,75,1850
7194,ABA,37,713
7195,BCB,13,1424
7195,CCA,50,7206
7197,CAB,48,1271
7198,ACC,8,11041
7200,BAC,91,11608
7203,CBC,47,1334
7206,BAB,57,4298
7209,AAA,6,2985
7213,ACA,93,5383
7213,CCC,69,6349
7214,ACB,99,935
7216,BBB,97,1529
7217,CBB,43,5858
7218,CAA,52,1721
7220,BAA,81,2980
7224,AAB,1,1854
7226,BCC,80,3327
7233,ACC,93,11024
7234,ABC,15,980
7235,ABA,3,701
7240,BBA,68,1550
7241,CBA,22,7738
7245,BAB,98,4309
7245,CAC,50,221
7248,CCC,66,6342
7249,ACB,85,928
7255,BAA,75,2973
7258,ACA,58,5381
7260,CCA,48,7189
7270,ABA,30,711
7274,ACC,24,11025
7274,BBC,54,2919
7275,BBA,44,1549
7276,CBA,72,7740
7278,ABB,36,1962
7280,BAB,88,4297
7283,AAC,66,671
7283,CCC,48,6341
7286,CAB,81,1272
7290,BAA,97,2962
7290,BAC,70,11619
7291,AAA,88,2970
7293,ACA,5,5373
7294,AAB,48,1863
7295,CCA,34,7181
7298,BCA,49,7981
7300,CCB,94,7840
7308,BCC,26,3322
7309,BCB,10,1425
7311,CBA,1,7748
7312,CBC,63,1334
7313,BBA,6,1563
7316,ACC,12,11008
7316,CBB,10,5864
7321,CAA,87,1736
7321,CAB,45,1284
7323,BBB,79,1523
7324,CAC,84,233
7325,BAA,64,2963
7327,AAC,32,681
7334,ACA,11,5373
7336,AAB,26,1860
7337,ABC,75,993
7342,CCC,52,6348
7344,BCB,94,1418
7346,CCA,16,7181
7348,BBA,24,1558
7352,ACB,96,934
7354,BBC,57,2925
7358,BBB,43,1517
7362,AAC,65,684
7363,CBC,18,1327
7371,BAB,100,4299
7371,CCB,16,7822
7372,ABC,66,992
7374,BAC,88,11605
7374,BCA,65,7977
7375,AAA,48,2960
7376,ACC,35,10995
7378,ABB,28,1942
7378,CBA,32,7749
7379,BCB,98,1430
7381,CCA,2,7180
7386,ABA,68,711
7402,ACA,60,5386
7407,ABC,51,988
7410,AAA,25,2965
7411,ACC,3,10996
7411,CAA,58,1742
7415,BAC,3,11605
7416,ACB,34,942
7416,CCA,5,7192
7417,BCA,58,7980
7419,BBA,77,1562
7421,ABA,46,699
7421,BCC,84,3335
7421,CCB,11,7807
7422,CBB,80,5861
7429,AAC,38,674
7429,CAC,33,238
7435,AAB,9,1851
7438,CAB,38,1277
7442,CCC,34,6339
7443,BBB,1,1525
7444,BAA,34,2961
7451,ACB,10,952
7451,CCA,31,7178
7456,CCB,33,7799
7457,CBB,21,5863
7459,BAB,45,4289
7461,ACC,67,10997
7462,BCC,81,3343
7464,BCB,36,1424
7464,CAC,57,235
7464,CBA,94,7744
7465,CBC,100,1336
7467,ABC,32,994
7468,AAA,20,2959
7469,BBC,4,2930
7473,AAC,72,663
7479,BAA,74,2974
7486,BCA,62,7993
7487,ABB,44,1926
7491,CCB,8,7793
7497,BCC,15,3347
7499,CBA,48,7747
7500,CBC,54,1333
7501,BAC,34,11607
7503,AAA,53,2962
7503,ABC,82,993
7504,CBB,67,5863
7504,CCA,64,7176
7507,BBA,86,1551
7508,AAC,30,668
7508,CAC,98,243
7510,ACC,11,11002
7512,ACA,13,5399
7519,ABA,53,697
7520,BCB,89,1415
7523,CAA,91,1734
7526,CCB,24,7792
7526,CCC,53,6331
7527,BBB,11,1518
7528,CAB,78,1277
7532,BCC,97,3362
7535,AAB,18,1858
7535,CBC,75,1336
7540,ABB,95,1932
7543,AAC,33,660
7547,BCA,21,7992
7550,BAB,31,4291
7551,AAA,8,2949
7552,ACC,46,10990
7558,BAC,70,11612
7558,CAA,51,1718
7562,BBB,71,1521
7564,ACB,67,959
7570,AAB,50,1855
7574,BBC,80,2928
7575,ABB,51,1926
7578,AAC,52,647
7581,BBA,56,1563
7582,BCA,32,7992
7582,BCC,35,3364
7583,BAA,41,2966
7585,CBC,73,1328
7586,BCB,95,1423
7587,ACC,61,10999
7593,BAC,15,11599
7595,CAC,98,228
7599,ACB,76,954
7604,ACA,70,5407
7604,CBB,22,5860
7606,ABC,42,999
7608,CCC,14,6320
7609,ABA,54,686
7617,BCA,20,7995
7617,CAB,89,1280
7619,CBA,85,7731
7620,CBC,33,1321
7621,BCB,35,1413
7621,CCA,71,7182
7622,ACC,49,10988
7627,AAB,79,1847
7628,BAC,64,11598
7630,CAC,12,224
7631,CCB,57,7797
7632,AAA,25,2941
7632,ABB,95,1930
7632,BBB,19,1519
7639,BCC,6,3353
7640,BBC,83,2929
7647,ACA,91,5411
7650,BAA,52,2961
7652,BCA,67,7996
7654,BAB,64,4281
7656,CBB,32,5873
7657,ABC,5,997
7662,AAC,41,643
7663,BAC,19,11603
7664,CBC,6,1320
7666,CCB,84,7781
7671,BBB,54,1513
7676,CCC,89,6323
7678,CAA,55,1709
7679,BCC,52,3337
7680,BBC,80,2926
7682,BCB,28,1419
7687,BAA,88,2974
7687,BBA,78,1569
7687,CAB,60,1271
7694,ABB,21,1918
7695,CAC,78,225
7697,AAC,33,648
7699,BAB,18,4286
7706,AAA,61,2937
7706,CCB,1,7775
7713,ABA,60,673
7714,BCC,27,3348
7715,BBC,68,2935
7716,ACB,41,937
7719,CAA,55,1716
7720,ABC,31,1007
7721,CBA,97,7739
7722,BAA,95,2967
7722,CAB,39,1281
7724,ACC,78,10972
7724,CCA,5,7173
7726,BCA,12,7995
7739,CCC,82,6328
7741,AAA,77,2922
7741,AAB,37,1843
7748,ABA,87,688
7748,BCB,12,1427
7749,BBB,42,1510
7750,BBC,53,2945
7751,ACB,92,930
7753,CBB,29,5858
7754,BAC,1,11589
7754,CAA,37,1713
7756,CBA,16,7731
7758,ACA,45,5426
7759,CCA,82,7180
7766,ABC,58,1016
7771,ABB,16,1901
7772,AAC,9,654
7775,CBC,35,1325
7781,CCC,40,6336
7783,BCB,76,1430
7786,ACB,34,924
7786,CAC,51,230
7789,ACC,97,10982
7789,BAB,79,4290
7789,BAC,16,11592
7789,CAA,14,1697
7791,CBA,92,7717
7792,BCC,69,3333
7800,BAA,48,2981
7801,AAA,45,2907
7801,ABC,78,1031
7802,BCA,3,8001
7805,BBA,14,1572
7812,AAC,2,645
7816,CCB,24,7766
7816,CCC,26,6341
7822,CAB,2,1273
7823,BBC,93,2939
7824,BAB,15,4284
7824,BAC,10,11581
7824,CAA,100,1679
7827,BCC,97,3345
7828,CBB,19,5857
7836,ABB,83,1910
7839,BCB,70,1429
7848,BBB,70,1516
7849,CCA,17,7179
7851,AAA,27,2916
7851,CAC,5,229
7851,CCB,79,7759
7853,AAB,27,1830
7854,ABA,22,688
7857,CCC,62,6330
7858,BAA,57,2993
7859,BAB,27,4284
7862,BCA,32,8011
7863,ACB,64,937
7863,CBB,40,5868
7864,BBA,30,1569
7871,ACA,81,5434
7874,BCB,48,1436
7877,ACC,67,10985
7884,CCA,3,7161
7886,AAA,31,2926
7888,CBC,17,1321
7892,AAB,76,1831
7894,CAB,17,1274
7896,BAA,64,2996
7897,BCA,97,8022
7899,BAB,19,4290
7899,BBA,14,1557
7899,CBA,49,7713
7900,AAC,65,650
7909,CBB,30,5878
7910,ABB,11,1914
7910,BCC,64,3353
7918,BBC,62,2938
7920,ABC,90,1026
7920,CAC,28,221
7921,BBB,84,1521
7923,CBC,36,1325
7929,ACB,99,936
7929,BCB,20,1439
7929,CAB,5,1277
7931,CAA,47,1667
7944,BAC,7,11574
7945,ABB,89,1910
7953,ABA,2,685
7955,ABC,89,1032
7955,BAB,56,4298
7957,AAA,59,2936
7963,CBC,7,1326
7964,CCC,45,6336
7967,CCB,44,7765
7970,BBA,92,1557
7976,CBA,47,7701
7978,ACC,80,10996
7980,BBC,20,2945
7981,BAA,2,3010
7981,CAC,49,224
7986,ACA,81,5443
7986,CBB,4,5881
7988,ABA,14,688
7992,AAA,32,2937
7994,CCA,47,7148
7995,BCA,43,8018
7996,BCB,23,1430
7998,AAB,61,1837
7998,BBB,99,1515
7999,ACB,21,940
8002,BCC,18,3362
8006,BAB,97,4287
8009,ABB,6,1895
8014,AAC,81,645
8015,BBC,73,2937
8016,BAA,11,3006
8018,ABC,75,1022
8021,CBB,52,5895
8027,CCB,25,7780
8028,CAA,11,1684
8029,BBA,59,1550
8030,CAC,64,218
8033,AAB,72,1822
8036,BCB,70,1442
8036,CAB,60,1270
8037,CCC,93,6335
8042,CBC,40,1331
8048,ACC,28,11007
8049,AAC,58,631
8050,BBC,96,2931
8054,CBA,86,7686
8062,BAC,48,11580
8064,BAA,55,3004
8064,BBA,85,1540
8066,BCA,16,8018
8066,CCA,39,7151
8067,CCB,81,7794
8068,ABB,48,1897
8071,BBB,20,1522
8073,ACB,33,948
8075,ABC,16,1030
8076,CAA,42,1670
8077,ABA,4,674
8081,CAC,22,204
8085,BBC,32,2943
8089,BCC,1,3375
8093,BAB,84,4296
8095,ACC,62,10994
8096,ACA,28,5437
8097,AAA,61,2928
8099,BAA,15,3013
8103,AAC,10,620
8106,BBB,51,1513
8107,BCB,29,1453
8109,BBA,23,1549
8112,CBA,19,7673
8120,ABC,92,1034
8120,BBC,16,2939
8128,BAB,86,4296
8131,ACA,41,5428
8132,AAA,76,2922
8135,CBB,55,5881
8136,BAA,34,3021
8140,CBC,34,1322
8142,BCB,76,1461
8147,AAB,3,1813
8147,CCC,61,6337
8148,CAB,46,1274
8151,CAA,22,1670
8154,ABA,58,666
8154,BAC,3,11572
8155,BBC,64,2932
8158,CCA,60,7154
8162,CCB,63,7786
8165,BAB,66,4284
8166,ACA,20,5438
8171,ABB,43,1904
8171,BAA,92,3014
8175,BCC,70,3376
8175,CBC,71,1319
8183,ACB,98,947
8184,BCA,31,8028
8185,CAC,20,192
8186,CAA,63,1654
8189,BAC,9,11575
8190,ABC,77,1028
8191,CBA,86,7667
8193,CCA,2,7158
8194,ACC,36,10995
8197,AAC,63,603
8200,BBA,99,1555
8201,ACA,21,5427
8204,BAB,4,4281
8205,BCB,70,1470
8206,BAA,60,3029
8210,CBC,14,1310
8210,CCC,97,6343
8212,CBB,81,5879
8216,BBB,91,1523
8219,BCA,80,8033
8226,CAA,52,1637
8227,AAA,6,2923
8228,CCA,66,7162
8229,ABB,8,1901
8229,ACC,63,11001
8231,BAC,46,11580
8239,AAB,87,1805
8240,ACB,7,956
8241,CCB,35,7769
8244,BBA,57,1555
8245,ABA,33,670
8245,CAB,41,1280
8245,CCC,16,6340
8247,CBB,15,5872
8253,BAB,96,4273
8255,AAC,41,611
8256,CBA,37,7667
8258,BBC,50,2929
8261,CAA,53,1620
8262,CBC,79,1316
8264,ACC,71,11005
8265,BBB,20,1514
8272,BCC,90,3359
8275,AAB,57,1803
8275,ABC,41,1043
8276,CCB,67,7782
8278,BAC,96,11569
8279,CAC,65,206
8282,CBB,26,5885
8284,BBA,46,1548
8293,BBC,23,2931
8295,BAA,5,3028
8296,CAA,88,1633
8297,CBC,52,1327
8307,BCC,63,3376
8309,ACA,99,5415
8315,ABB,81,1908
8315,CAC,52,191
8316,BCB,97,1471
8317,CCB,77,7767
8323,CCA,1,7144
8327,BAB,41,4281
8328,ACB,16,968
8328,CBB,29,5899
8332,BCA,49,8022
8337,BBA,49,1543
8338,BAC,81,11580
8340,CAA,22,1648
8341,CBA,43,7680
8342,BCC,70,3368
8346,AAA,58,2927
8347,ABA,4,666
8348,BBC,32,2933
8350,ABB,48,1902
8351,BCB,83,1461
8352,CBC,58,1331
8352,CCB,64,7763
8354,AAC,73,616
8356,CAB,65,1277
8358,CCA,86,7130
8360,CCC,72,6345
8361,ABC,20,1056
8362,BAB,11,4278
8363,ACB,27,962
8373,BAC,79,11581
8374,BBB,97,1513
8375,ACC,85,11014
8375,CAA,16,1653
8376,CBA,53,7680
8381,AAA,98,2924
8383,BBC,58,2935
8386,BCB,43,1465
8389,AAC,86,608
8390,AAB,63,1805
8390,CAC,61,194
8391,ACA,9,5412
8393,CCA,75,7121
8396,ABC,45,1058
8398,BAA,79,3035
8403,BBA,23,1556
8409,BAC,66,11585
8410,CAA,85,1643
8418,BBC,81,2937
8421,BCB,27,1455
8421,CAB,26,1281
8422,ABB,7,1915
8425,CAC,50,194
8426,ACA,75,5406
8428,CCA,84,7105
8431,ABC,82,1060
8432,AAC,22,610
8433,BAA,99,3034
8435,CCC,74,6335
8436,AAB,89,1810
8436,ABA,91,668
8436,BCA,82,8024
8438,BBA,41,1557
8438,BCC,3,3355
8439,CBB,74,5895
8440,CBA,75,7665
8443,CBC,74,1325
8444,BAC,10,11576
8449,AAA,72,2924
8456,CCB,98,7746
8457,ABB,23,1929
8457,BBB,80,1509
8465,BAB,82,4287
8466,ABC,16,1078
8467,BCB,29,1452
8468,ACB,85,970
8470,CCC,64,6325
8471,ABA,72,673
8471,BCA,80,8028
8474,CBB,71,5898
8475,CBA,94,7677
8478,CBC,63,1322
8483,AAC,85,610
8488,ACC,13,11009
8489,BAA,64,3040
8491,CCB,41,7736
8495,BCC,70,3342
8496,CAA,48,1628
8497,CAB,76,1279
8502,BBA,85,1552
8503,ACB,36,966
8504,CAC,39,189
8506,ABA,45,664
8507,ABB,31,1939
8509,CBB,23,5892
8510,CBA,10,7665
8511,BAB,21,4291
8514,ACA,54,5408
8518,CCC,55,6318
8524,AAB,21,1815
8524,BAA,17,3034
8528,BBC,93,2939
8533,BCB,55,1450
8534,ACC,75,11018
8535,AAA,95,2936
8536,ABC,88,1089
8539,ACB,88,948
8539,CAC,92,179
8541,ABA,93,662
8542,ABB,73,1936
8543,BCA,80,8021
8545,CBA,65,7675
8547,CCA,45,7101
8549,ACA,12,5394
8549,BBB,24,1518
8557,BCC,12,3339
8559,AAB,41,1806
8559,BAA,50,3038
8559,BAB,72,4292
8562,BAC,79,11576
8563,BBC,58,2953
8568,CCC,29,6322
8569,ACC,84,11011
8572,CAA,24,1617
8574,BBA,88,1546
8574,CAC,6,193
8575,CCB,41,7739
8576,ABA,3,679
8580,CBA,25,7670
8582,AAA,37,2942
8584,BBB,75,1519
8585,BCA,40,8009
8591,ACB,65,937
8593,BCB,46,1443
8594,BAA,49,3050
8596,AAC,46,617
8596,CAB,17,1276
8596,CBC,93,1325
8600,ACA,54,5386
8602,ABC,42,1107
8602,BAC,30,11587
8605,BBC,27,2959
8607,BCC,21,3342
8607,CAA,65,1606
8609,CAC,35,195
8615,ABA,49,686
8615,CBA,67,7660
8616,CBB,73,5881
8617,AAA,27,2927
8630,CCB,86,7751
8631,CBC,57,1318
8633,AAB,92,1799
8636,CCA,11,7103
8637,ABB,82,1947
8639,BCB,38,1439
8642,CAA,33,1603
8644,CAC,33,202
8651,BAB,3,4286
8652,CBA,76,7654
8654,ACC,44,11015
8654,BCC,55,3329
8660,ACA,63,5387
8662,BAC,24,11588
8670,CCB,83,7752
8671,BBC,22,2967
8674,BCB,16,1439
8674,CBC,40,1317
8676,BAA,30,3064
8679,BBA,83,1543
8680,CCC,88,6332
8684,CAA,62,1615
8689,BBB,50,1509
8690,BCA,3,8016
8691,AAA,19,2937
8691,CAB,71,1288
8697,BAC,91,11586
8699,ACC,8,11006
8700,ABB,93,1929
8701,ABA,40,674
8702,ACB,96,920
8705,ABC,13,1123
8709,CBC,69,1306
8714,AAC,10,612
8715,CCC,80,6331
8717,BAB,21,4282
8724,AAB,77,1792
8725,CBB,24,5884
8729,CCB,72,7769
8731,BBB,2,1511
8732,CAC,43,194
8733,BCB,42,1451
8737,ACA,92,5383
8742,BCC,39,3326
8744,AAA,26,2921
8747,BCA,91,8002
8748,CCA,45,7092
8750,CCC,98,6330
8751,CAB,49,1292
8758,BAC,73,11572
8758,CBA,65,7654
8763,CBB,47,5894
8764,CCB,64,7786
8765,BAA,94,3063
8766,ACC,14,10988
8767,ACB,62,932
8767,CAC,7,195
8768,ABB,22,1922
8769,BBC,45,2957
8769,BCB,54,1462
8769,CAA,15,1631
8777,AAC,90,596
8779,ABC,1,1118
8780,BBA,59,1531
8783,BCC,58,3339
8783,CCA,35,7105
8785,CCC,33,6329
8798,BAC,74,11560
8798,CBB,73,5906
8800,AAB,28,1787
8804,BBC,92,2958
8804,CBC,76,1307
8805,BBB,86,1503
8813,BAB,85,4279
8816,ACA,61,5394
8819,AAC,92,606
8819,ABA,16,666
8819,CAC,8,193
8820,CAB,16,1283
8821,CCB,22,7783
8825,CBA,36,7664
8826,AAA,8,2921
8833,BAC,57,11567
8836,BCB,44,1471
8840,BBB,27,1503
8847,BCC,85,3351
8849,CCC,63,6339
8851,ACA,67,5391
8854,ABB,3,1930
8854,BAB,8,4270
8857,BCA,29,7999
8861,ACB,25,913
8861,ACC,17,10981
8864,CAA,20,1619
8865,CAC,40,188
8868,BBC,35,2950
8871,BCB,13,1474
8873,BAA,31,3071
8873,CCB,44,7798
8874,BBA,62,1520
8874,CBC,24,1308
8881,ABC,56,1120
8884,CCC,62,6346
8888,CBA,63,7673
8891,AAC,86,615
8896,ACB,50,902
8900,CAC,57,181
8902,CAB,57,1273
8903,CCA,4,7087
8904,BCA,91,8013
8906,BAB,58,4270
8906,BCB,99,1469
8908,AAA,88,2904
8908,AAB,2,1774
8908,CCB,7,7793
8909,BBA,33,1517
8909,BCC,98,3351
8911,CBB,25,5897
8916,ABC,86,1139
8918,BAA,51,3064
8923,CBA,53,7674
8929,ABA,3,668
8929,BAC,50,11556
8931,ACB,37,897
8932,ACC,27,10974
8932,BBC,57,2940
8935,CAC,77,182
8941,BAB,24,4261
8943,AAA,100,2911
8943,AAB,34,1767
8944,BBB,16,1503
8946,CBB,38,5891
8949,BBA,62,1508
8951,ABC,15,1151
8956,CCC,73,6354
8960,BCA,86,8023
8962,ACA,90,5384
8963,CBA,28,7665
8964,BAC,61,11557
8967,ABB,62,1912
8967,BBC,88,2949
8968,AAC,45,619
8968,CCA,44,7079
8968,CCB,33,7793
8974,CAA,57,1619
8976,BAB,99,4266
8978,AAA,4,2914
8978,BAA,29,3066
8980,BCC,30,3354
8984,ABA,98,658
8986,ABC,48,1152
8992,CBC,100,1304
8998,CCC,76,6348
9001,BBA,16,1513
9002,ABB,51,1928
9002,BBC,44,2959
9002,CAB,54,1283
9003,CCB,82,7805
9012,CCA,46,7092
9013,BAA,40,3072
9019,BCB,40,1476
9023,CBA,11,7676
9033,CCC,53,6359
9037,CAB,71,1276
9039,ACA,21,5371
9041,ACB,12,890
9044,AAC,96,621
9045,CAC,15,169
9045,CCB,36,7800
9046,ACC,40,10969
9048,BBB,49,1501
9048,BBC,64,2970
9053,AAB,79,1766
9054,ABC,10,1154
9058,CBB,23,5897
9061,BCA,65,8008
9063,BCC,55,3354
9066,BAB,16,4256
9069,AAA,63,2901
9071,ABA,52,674
9071,BCB,34,1484
9072,CAB,13,1274
9073,BAC,49,11551
9074,ACA,55,5363
9076,ACB,83,871
9079,ABB,40,1933
9080,CAC,96,170
9083,CAA,48,1617
9084,BBA,22,1511
9085,BBC,10,2968
9086,CBA,60,7669
9088,AAB,92,1774
9089,ABC,100,1162
9093,CBB,98,5903
9094,BBB,79,1503
9096,BCA,64,8003
9104,AAA,84,2895
9105,BAA,72,3083
9106,ABA,44,676
9108,CBC,30,1295
9116,CCB,85,7787
9117,CCA,66,7081
9122,AAC,68,614
9122,BBA,33,1497
9126,CAB,29,1268
9126,CAC,99,180
9129,BBB,77,1506
9131,ABC,45,1177
9137,ACB,34,857
9139,CBA,23,7676
9140,BCA,94,7998
9147,CBC,4,1307
9149,BCB,64,1487
9152,CCA,11,7072
9152,CCC,53,6359
9153,ABB,86,1928
9155,AAB,83,1768
9156,ACA,23,5377
9157,BBA,24,1493
9160,ACC,69,10960
9161,CAB,97,1273
9165,CCB,90,7793
9166,ABC,21,1186
9171,BAB,62,4267
9171,CBB,28,5892
9173,ABA,53,693
